State/UTs_Code,District_Code,"CD Block_Code",Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,"No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
29,572,0112,613097,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bommenahalli,Rural,289,1320,658,662,166,85,81,725,350,375,2,0,2,849,464,385,471,194,277,809,421,388,415,349,66,120,117,3,121,97,24,22,14,8,152,121,31,394,72,322,14,3,11,90,20,70,19,9,10,271,40,231,368,67,301,14,3,11,81,16,65,17,8,9,256,40,216,26,5,21,0,0,0,9,4,5,2,1,1,15,0,15,511,237,274
29,572,0112,613098,0000,000000,KARNATAKA,Bangalore,VILLAGE,Huskur,Rural,350,1444,743,701,180,93,87,327,159,168,21,10,11,975,537,438,469,206,263,658,492,166,612,463,149,110,93,17,119,66,53,7,4,3,376,300,76,46,29,17,3,1,2,15,4,11,0,0,0,28,24,4,41,26,15,3,1,2,12,3,9,0,0,0,26,22,4,5,3,2,0,0,0,3,1,2,0,0,0,2,2,0,786,251,535
29,572,0112,613099,0000,000000,KARNATAKA,Bangalore,VILLAGE,Nimbekaipura,Rural,200,898,479,419,112,64,48,593,294,299,1,0,1,613,350,263,285,129,156,334,271,63,310,257,53,12,11,1,7,7,0,2,1,1,289,238,51,24,14,10,0,0,0,2,1,1,1,0,1,21,13,8,15,7,8,0,0,0,1,1,0,1,0,1,13,6,7,9,7,2,0,0,0,1,0,1,0,0,0,8,7,1,564,208,356
29,572,0112,613100,0000,000000,KARNATAKA,Bangalore,VILLAGE,Cheemasandra,Rural,925,3631,2007,1624,529,275,254,525,271,254,136,75,61,2552,1517,1035,1079,490,589,1714,1311,403,1477,1193,284,39,30,9,73,65,8,35,17,18,1330,1081,249,237,118,119,2,0,2,43,6,37,16,4,12,176,108,68,218,107,111,2,0,2,36,3,33,15,3,12,165,101,64,19,11,8,0,0,0,7,3,4,1,1,0,11,7,4,1917,696,1221
29,572,0112,613101,0000,000000,KARNATAKA,Bangalore,VILLAGE,Avalahalli,Rural,1821,7077,3863,3214,895,475,420,921,466,455,236,122,114,5518,3168,2350,1559,695,864,3182,2480,702,3011,2362,649,68,54,14,137,92,45,317,254,63,2489,1962,527,171,118,53,20,7,13,11,8,3,29,22,7,111,81,30,150,101,49,20,7,13,10,7,3,28,21,7,92,66,26,21,17,4,0,0,0,1,1,0,1,1,0,19,15,4,3895,1383,2512
29,572,0112,613102,0000,000000,KARNATAKA,Bangalore,VILLAGE,Veerenahalli,Rural,552,2182,1205,977,244,134,110,673,348,325,85,42,43,1477,881,596,705,324,381,1085,809,276,890,661,229,36,28,8,8,7,1,12,7,5,834,619,215,195,148,47,0,0,0,0,0,0,3,0,3,192,148,44,110,83,27,0,0,0,0,0,0,1,0,1,109,83,26,85,65,20,0,0,0,0,0,0,2,0,2,83,65,18,1097,396,701
29,572,0112,613103,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kurudusonnenahalli,Rural,265,1074,551,523,132,62,70,443,224,219,28,14,14,754,435,319,320,116,204,698,375,323,623,334,289,16,8,8,2,2,0,0,0,0,605,324,281,75,41,34,1,0,1,1,0,1,0,0,0,73,41,32,71,41,30,0,0,0,1,0,1,0,0,0,70,41,29,4,0,4,1,0,1,0,0,0,0,0,0,3,0,3,376,176,200
29,572,0112,613104,0000,000000,KARNATAKA,Bangalore,VILLAGE,Dommasandra,Rural,295,1139,588,551,141,70,71,302,149,153,8,4,4,779,436,343,360,152,208,570,386,184,550,378,172,29,19,10,27,10,17,4,4,0,490,345,145,20,8,12,8,4,4,1,0,1,0,0,0,11,4,7,18,6,12,8,4,4,1,0,1,0,0,0,9,2,7,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,569,202,367
29,572,0112,613105,0000,000000,KARNATAKA,Bangalore,VILLAGE,Doddabanahalli,Rural,310,1224,639,585,151,91,60,439,218,221,54,30,24,844,472,372,380,167,213,483,400,83,206,171,35,7,6,1,7,6,1,0,0,0,192,159,33,277,229,48,44,35,9,15,7,8,3,2,1,215,185,30,273,227,46,44,35,9,13,7,6,3,2,1,213,183,30,4,2,2,0,0,0,2,0,2,0,0,0,2,2,0,741,239,502
29,572,0112,613106,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Bidare Agrahara",Rural,440,1869,967,902,256,127,129,319,162,157,89,40,49,1162,670,492,707,297,410,810,597,213,759,568,191,76,53,23,12,7,5,21,15,6,650,493,157,51,29,22,11,6,5,0,0,0,1,1,0,39,22,17,51,29,22,11,6,5,0,0,0,1,1,0,39,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,370,689
29,572,0112,613107,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bandapura,Rural,263,1081,537,544,133,56,77,44,23,21,14,7,7,814,446,368,267,91,176,393,354,39,393,354,39,10,7,3,0,0,0,0,0,0,383,347,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,183,505
29,572,0112,613108,0000,000000,KARNATAKA,Bangalore,VILLAGE,Konadasapura,Rural,1074,4170,2313,1857,528,284,244,1344,718,626,101,60,41,2971,1752,1219,1199,561,638,2035,1547,488,1820,1414,406,54,32,22,34,23,11,47,31,16,1685,1328,357,215,133,82,43,18,25,1,0,1,5,3,2,166,112,54,210,130,80,41,17,24,1,0,1,5,3,2,163,110,53,5,3,2,2,1,1,0,0,0,0,0,0,3,2,1,2135,766,1369
29,572,0112,613109,0000,000000,KARNATAKA,Bangalore,VILLAGE,Katamnallur,Rural,502,1954,994,960,230,106,124,212,84,128,73,39,34,1388,783,605,566,211,355,806,632,174,717,569,148,29,25,4,40,32,8,148,114,34,500,398,102,89,63,26,11,8,3,4,4,0,24,16,8,50,35,15,76,51,25,11,8,3,1,1,0,21,14,7,43,28,15,13,12,1,0,0,0,3,3,0,3,2,1,7,7,0,1148,362,786
29,572,0112,613110,0000,000000,KARNATAKA,Bangalore,VILLAGE,Goravigere,Rural,322,1355,683,672,177,89,88,314,167,147,24,12,12,929,515,414,426,168,258,795,452,343,459,301,158,113,85,28,45,23,22,22,13,9,279,180,99,336,151,185,10,7,3,66,27,39,29,8,21,231,109,122,236,114,122,8,6,2,49,18,31,15,4,11,164,86,78,100,37,63,2,1,1,17,9,8,14,4,10,67,23,44,560,231,329
29,572,0112,613111,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Khaji Sonnenahalli",Rural,453,1812,973,839,205,101,104,321,167,154,3,2,1,1322,790,532,490,183,307,827,588,239,587,458,129,70,57,13,32,19,13,12,11,1,473,371,102,240,130,110,20,17,3,41,25,16,10,5,5,169,83,86,204,111,93,15,14,1,31,19,12,6,3,3,152,75,77,36,19,17,5,3,2,10,6,4,4,2,2,17,8,9,985,385,600
29,572,0112,613112,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kannamangala,Rural,1146,4381,2399,1982,491,246,245,513,271,242,112,62,50,3114,1851,1263,1267,548,719,2091,1613,478,1753,1360,393,130,105,25,296,204,92,193,164,29,1134,887,247,338,253,85,16,11,5,6,3,3,9,5,4,307,234,73,283,207,76,16,11,5,2,1,1,7,4,3,258,191,67,55,46,9,0,0,0,4,2,2,2,1,1,49,43,6,2290,786,1504
29,572,0112,613113,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkabanahalli,Rural,299,1275,627,648,191,95,96,199,100,99,13,8,5,834,443,391,441,184,257,439,364,75,414,344,70,107,91,16,0,0,0,1,1,0,306,252,54,25,20,5,0,0,0,0,0,0,0,0,0,25,20,5,14,11,3,0,0,0,0,0,0,0,0,0,14,11,3,11,9,2,0,0,0,0,0,0,0,0,0,11,9,2,836,263,573
29,572,0112,613114,0000,000000,KARNATAKA,Bangalore,VILLAGE,Seegehalli,Rural,1012,3858,2069,1789,501,262,239,720,360,360,86,50,36,2968,1685,1283,890,384,506,1883,1350,533,1657,1272,385,195,164,31,125,71,54,219,173,46,1118,864,254,226,78,148,17,3,14,3,1,2,7,3,4,199,71,128,204,66,138,16,3,13,3,1,2,4,3,1,181,59,122,22,12,10,1,0,1,0,0,0,3,0,3,18,12,6,1975,719,1256
29,572,0112,613115,0000,000000,KARNATAKA,Bangalore,VILLAGE,Halanayakanahalli,Rural,926,3648,1945,1703,545,269,276,608,309,299,70,38,32,2579,1482,1097,1069,463,606,1628,1236,392,1288,1019,269,32,27,5,5,4,1,9,7,2,1242,981,261,340,217,123,14,11,3,7,4,3,11,10,1,308,192,116,314,199,115,13,10,3,7,4,3,10,9,1,284,176,108,26,18,8,1,1,0,0,0,0,1,1,0,24,16,8,2020,709,1311
29,572,0112,613116,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkakannalli,Rural,16,58,30,28,5,1,4,0,0,0,0,0,0,48,28,20,10,2,8,24,18,6,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,20,14,6,0,0,0,0,0,0,4,2,2,16,12,4,14,11,3,0,0,0,0,0,0,4,2,2,10,9,1,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,34,12,22
29,572,0112,613117,0000,000000,KARNATAKA,Bangalore,VILLAGE,Valepura,Rural,315,1213,617,596,133,66,67,163,70,93,4,3,1,825,469,356,388,148,240,467,371,96,455,363,92,50,39,11,36,26,10,0,0,0,369,298,71,12,8,4,0,0,0,1,0,1,0,0,0,11,8,3,12,8,4,0,0,0,1,0,1,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,246,500
29,572,0112,613118,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kachamaranahalli,Rural,254,1056,523,533,121,56,65,319,159,160,26,14,12,698,379,319,358,144,214,522,343,179,388,275,113,85,62,23,68,37,31,0,0,0,235,176,59,134,68,66,38,17,21,10,5,5,3,1,2,83,45,38,115,61,54,33,15,18,6,3,3,1,0,1,75,43,32,19,7,12,5,2,3,4,2,2,2,1,1,8,2,6,534,180,354
29,572,0112,613119,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mulluru,Rural,845,3416,1780,1636,487,228,259,837,414,423,26,9,17,2536,1421,1115,880,359,521,1259,1028,231,1207,995,212,84,76,8,30,27,3,6,5,1,1087,887,200,52,33,19,4,2,2,0,0,0,0,0,0,48,31,17,52,33,19,4,2,2,0,0,0,0,0,0,48,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,752,1405
29,572,0112,613120,0000,000000,KARNATAKA,Bangalore,VILLAGE,Hadosiddapura,Rural,228,915,494,421,120,57,63,294,141,153,37,21,16,684,398,286,231,96,135,457,325,132,101,82,19,12,12,0,6,5,1,18,17,1,65,48,17,356,243,113,8,3,5,5,2,3,50,46,4,293,192,101,256,165,91,7,2,5,2,1,1,31,28,3,216,134,82,100,78,22,1,1,0,3,1,2,19,18,1,77,58,19,458,169,289
29,572,0112,613121,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkanayakanahalli,Rural,323,1315,708,607,181,90,91,365,195,170,26,14,12,901,533,368,414,175,239,606,440,166,421,328,93,17,12,5,9,5,4,10,9,1,385,302,83,185,112,73,1,1,0,1,1,0,2,1,1,181,109,72,182,112,70,1,1,0,1,1,0,2,1,1,178,109,69,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,709,268,441
29,572,0112,613122,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kodathi,Rural,707,2911,1523,1388,332,164,168,1020,515,505,28,17,11,2106,1194,912,805,329,476,1344,968,376,1123,881,242,134,114,20,81,46,35,31,27,4,877,694,183,221,87,134,34,7,27,64,14,50,13,7,6,110,59,51,212,80,132,32,5,27,63,13,50,10,5,5,107,57,50,9,7,2,2,2,0,1,1,0,3,2,1,3,2,1,1567,555,1012
29,572,0112,613123,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sulikunte,Rural,538,2295,1151,1144,263,120,143,1011,480,531,27,13,14,1608,880,728,687,271,416,979,698,281,964,689,275,134,129,5,63,46,17,5,4,1,762,510,252,15,9,6,5,2,3,0,0,0,1,1,0,9,6,3,15,9,6,5,2,3,0,0,0,1,1,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,453,863
29,572,0112,803162,0205,000000,KARNATAKA,Bangalore,OG,"Doddagubbi (OG) WARD NO.-0205 (Rural MDDS CODE:613126)",Urban,577,2476,1277,1199,320,162,158,684,342,342,13,8,5,1742,964,778,734,313,421,864,680,184,774,639,135,40,36,4,39,30,9,148,112,36,547,461,86,90,41,49,1,1,0,6,4,2,37,7,30,46,29,17,54,29,25,1,1,0,6,4,2,15,4,11,32,20,12,36,12,24,0,0,0,0,0,0,22,3,19,14,9,5,1612,597,1015
29,572,0112,803162,0206,000000,KARNATAKA,Bangalore,OG,"Chikkagubbi (OG) WARD NO.-0206 (Rural MDDS CODE:613125)",Urban,162,813,416,397,89,39,50,112,61,51,6,3,3,482,263,219,331,153,178,236,174,62,234,173,61,13,12,1,6,5,1,1,0,1,214,156,58,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,242,335
29,572,0112,803162,0207,000000,KARNATAKA,Bangalore,OG,"Kannur (OG) WARD NO.-0207 (Rural MDDS CODE:613124)",Urban,1115,4854,2521,2333,755,388,367,1095,564,531,247,133,114,2924,1657,1267,1930,864,1066,2208,1558,650,2080,1520,560,33,33,0,29,20,9,39,25,14,1979,1442,537,128,38,90,9,3,6,15,4,11,8,2,6,96,29,67,115,36,79,9,3,6,12,4,8,8,2,6,86,27,59,13,2,11,0,0,0,3,0,3,0,0,0,10,2,8,2646,963,1683
29,572,0113,000000,0000,000000,KARNATAKA,Bangalore,"CD BLOCK",Anekal,Total,120339,473315,259467,213848,54135,27492,26643,105249,53942,51307,13252,7221,6031,337644,200062,137582,135671,59405,76266,238734,175018,63716,213620,160757,52863,22289,17955,4334,17153,10410,6743,5145,3701,1444,169033,128691,40342,25114,14261,10853,1634,729,905,4903,2524,2379,1266,677,589,17311,10331,6980,22221,12590,9631,1487,660,827,4382,2288,2094,981,527,454,15371,9115,6256,2893,1671,1222,147,69,78,521,236,285,285,150,135,1940,1216,724,234581,84449,150132
29,572,0113,000000,0000,000000,KARNATAKA,Bangalore,"CD BLOCK",Anekal,Rural,88680,352425,192053,160372,39851,20286,19565,88729,45426,43303,10723,5796,4927,244810,145166,99644,107615,46887,60728,179949,128914,51035,159652,117682,41970,21560,17341,4219,15332,9071,6261,3430,2240,1190,119330,89030,30300,20297,11232,9065,1540,675,865,4665,2395,2270,972,480,492,13120,7682,5438,17837,9829,8008,1399,609,790,4157,2164,1993,726,356,370,11555,6700,4855,2460,1403,1057,141,66,75,508,231,277,246,124,122,1565,982,583,172476,63139,109337
29,572,0113,000000,0000,000000,KARNATAKA,Bangalore,"CD BLOCK",Anekal,Urban,31659,120890,67414,53476,14284,7206,7078,16520,8516,8004,2529,1425,1104,92834,54896,37938,28056,12518,15538,58785,46104,12681,53968,43075,10893,729,614,115,1821,1339,482,1715,1461,254,49703,39661,10042,4817,3029,1788,94,54,40,238,129,109,294,197,97,4191,2649,1542,4384,2761,1623,88,51,37,225,124,101,255,171,84,3816,2415,1401,433,268,165,6,3,3,13,5,8,39,26,13,375,234,141,62105,21310,40795
29,572,0113,613127,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Kannaikana Agrahara",Rural,509,2081,1030,1051,264,124,140,757,376,381,82,46,36,1104,628,476,977,402,575,1072,620,452,1036,608,428,24,19,5,10,7,3,1,0,1,1001,582,419,36,12,24,2,0,2,5,1,4,0,0,0,29,11,18,29,9,20,2,0,2,4,0,4,0,0,0,23,9,14,7,3,4,0,0,0,1,1,0,0,0,0,6,2,4,1009,410,599
29,572,0113,613128,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bilwaradahalli,Rural,876,3591,1862,1729,476,242,234,469,252,217,78,40,38,2387,1334,1053,1204,528,676,1723,1156,567,1592,1101,491,88,60,28,158,93,65,39,28,11,1307,920,387,131,55,76,9,2,7,14,8,6,13,0,13,95,45,50,113,51,62,9,2,7,9,5,4,8,0,8,87,44,43,18,4,14,0,0,0,5,3,2,5,0,5,8,1,7,1868,706,1162
29,572,0113,613129,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bhoothanahalli,Rural,468,1944,997,947,228,115,113,954,488,466,668,343,325,1039,595,444,905,402,503,941,613,328,711,461,250,99,75,24,121,68,53,233,133,100,258,185,73,230,152,78,4,3,1,44,30,14,22,12,10,160,107,53,224,147,77,4,3,1,44,30,14,21,12,9,155,102,53,6,5,1,0,0,0,0,0,0,1,0,1,5,5,0,1003,384,619
29,572,0113,613130,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Bannerughatta Kaval",Rural,59,240,125,115,28,12,16,35,17,18,54,29,25,161,95,66,79,30,49,104,85,19,100,83,17,0,0,0,0,0,0,3,2,1,97,81,16,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,40,96
29,572,0113,613131,0000,000000,KARNATAKA,Bangalore,VILLAGE,Byrappanahalli,Rural,121,486,252,234,61,27,34,50,26,24,2,2,0,293,174,119,193,78,115,204,156,48,185,144,41,13,13,0,3,2,1,2,0,2,167,129,38,19,12,7,0,0,0,0,0,0,0,0,0,19,12,7,19,12,7,0,0,0,0,0,0,0,0,0,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,96,186
29,572,0113,613132,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bannerughatta,Rural,2092,8054,4160,3894,992,469,523,1835,926,909,110,54,56,5745,3185,2560,2309,975,1334,3491,2591,900,3301,2481,820,74,56,18,171,126,45,212,171,41,2844,2128,716,190,110,80,17,6,11,59,42,17,16,12,4,98,50,48,140,82,58,14,4,10,52,37,15,14,11,3,60,30,30,50,28,22,3,2,1,7,5,2,2,1,1,38,20,18,4563,1569,2994
29,572,0113,613133,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gollahalli,Rural,34,137,72,65,15,7,8,5,1,4,0,0,0,78,42,36,59,30,29,76,42,34,68,40,28,0,0,0,0,0,0,0,0,0,68,40,28,8,2,6,7,1,6,0,0,0,0,0,0,1,1,0,6,1,5,5,0,5,0,0,0,0,0,0,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,61,30,31
29,572,0113,613134,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kalkere,Rural,770,2793,1761,1032,281,151,130,694,340,354,26,15,11,2095,1443,652,698,318,380,1204,914,290,787,642,145,12,10,2,8,6,2,6,4,2,761,622,139,417,272,145,14,12,2,6,2,4,1,1,0,396,257,139,400,260,140,14,12,2,5,2,3,1,1,0,380,245,135,17,12,5,0,0,0,1,0,1,0,0,0,16,12,4,1589,847,742
29,572,0113,613135,0000,000000,KARNATAKA,Bangalore,VILLAGE,Vaderahalli,Rural,19,57,35,22,2,0,2,21,12,9,0,0,0,39,26,13,18,9,9,44,29,15,43,29,14,3,1,2,0,0,0,17,10,7,23,18,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7
29,572,0113,613136,0000,000000,KARNATAKA,Bangalore,VILLAGE,Laxmipura,Rural,349,1524,797,727,207,112,95,425,213,212,2,2,0,891,514,377,633,283,350,785,473,312,677,456,221,160,129,31,97,42,55,0,0,0,420,285,135,108,17,91,61,8,53,25,2,23,0,0,0,22,7,15,108,17,91,61,8,53,25,2,23,0,0,0,22,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,324,415
29,572,0113,613137,0000,000000,KARNATAKA,Bangalore,VILLAGE,Halesampigehalli,Rural,249,928,468,460,120,55,65,59,30,29,18,9,9,668,361,307,260,107,153,427,294,133,408,282,126,26,15,11,16,7,9,0,0,0,366,260,106,19,12,7,2,1,1,0,0,0,0,0,0,17,11,6,13,9,4,2,1,1,0,0,0,0,0,0,11,8,3,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,501,174,327
29,572,0113,613138,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mantapa,Rural,343,1438,717,721,182,96,86,686,333,353,13,7,6,997,528,469,441,189,252,684,436,248,658,427,231,89,76,13,44,19,25,60,32,28,465,300,165,26,9,17,2,2,0,7,0,7,4,2,2,13,5,8,17,5,12,2,2,0,4,0,4,2,1,1,9,2,7,9,4,5,0,0,0,3,0,3,2,1,1,4,3,1,754,281,473
29,572,0113,613139,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Jangal Palya",Rural,141,520,247,273,31,14,17,6,2,4,0,0,0,311,162,149,209,85,124,357,176,181,226,117,109,194,99,95,3,1,2,7,3,4,22,14,8,131,59,72,3,0,3,2,1,1,37,10,27,89,48,41,77,34,43,3,0,3,2,1,1,22,6,16,50,27,23,54,25,29,0,0,0,0,0,0,15,4,11,39,21,18,163,71,92
29,572,0113,613140,0000,000000,KARNATAKA,Bangalore,VILLAGE,Begihalli,Rural,364,1412,731,681,154,75,79,467,240,227,61,34,27,908,515,393,504,216,288,666,461,205,641,449,192,66,50,16,74,43,31,37,25,12,464,331,133,25,12,13,3,0,3,8,5,3,0,0,0,14,7,7,15,7,8,3,0,3,5,3,2,0,0,0,7,4,3,10,5,5,0,0,0,3,2,1,0,0,0,7,3,4,746,270,476
29,572,0113,613141,0000,000000,KARNATAKA,Bangalore,VILLAGE,Nallasandra,Rural,183,803,427,376,87,53,34,324,173,151,13,7,6,544,307,237,259,120,139,338,267,71,298,238,60,85,78,7,26,17,9,7,7,0,180,136,44,40,29,11,2,1,1,6,3,3,0,0,0,32,25,7,14,9,5,1,0,1,1,0,1,0,0,0,12,9,3,26,20,6,1,1,0,5,3,2,0,0,0,20,16,4,465,160,305
29,572,0113,613142,0000,000000,KARNATAKA,Bangalore,VILLAGE,Hullukasavanahalli,Rural,38,218,96,122,27,14,13,157,74,83,0,0,0,133,66,67,85,30,55,93,55,38,91,55,36,5,4,1,36,14,22,1,0,1,49,37,12,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,41,84
29,572,0113,613143,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sakalawara,Rural,204,827,424,403,84,35,49,363,182,181,2,1,1,546,309,237,281,115,166,421,276,145,389,258,131,95,55,40,21,11,10,11,9,2,262,183,79,32,18,14,3,2,1,3,1,2,4,1,3,22,14,8,27,15,12,3,2,1,3,1,2,4,1,3,17,11,6,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,406,148,258
29,572,0113,613144,0000,000000,KARNATAKA,Bangalore,VILLAGE,Hullahalli,Rural,825,3510,1795,1715,421,210,211,2143,1058,1085,68,33,35,1980,1127,853,1530,668,862,1672,1064,608,1540,1006,534,103,88,15,178,94,84,172,73,99,1087,751,336,132,58,74,13,4,9,7,4,3,39,14,25,73,36,37,108,48,60,10,4,6,7,4,3,39,14,25,52,26,26,24,10,14,3,0,3,0,0,0,0,0,0,21,10,11,1838,731,1107
29,572,0113,613145,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bujangadasanakere,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0113,613146,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ramasandra,Rural,73,343,176,167,36,13,23,217,114,103,0,0,0,232,133,99,111,43,68,169,120,49,156,112,44,22,18,4,48,26,22,16,14,2,70,54,16,13,8,5,0,0,0,7,4,3,0,0,0,6,4,2,11,6,5,0,0,0,6,3,3,0,0,0,5,3,2,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,174,56,118
29,572,0113,613147,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Amani Bidarakere",Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0113,613148,0000,000000,KARNATAKA,Bangalore,VILLAGE,Harapanahalli,Rural,817,3040,1670,1370,398,216,182,445,229,216,141,78,63,2218,1275,943,822,395,427,1441,1106,335,1389,1083,306,86,61,25,39,28,11,14,10,4,1250,984,266,52,23,29,12,4,8,0,0,0,1,1,0,39,18,21,51,22,29,12,4,8,0,0,0,1,1,0,38,17,21,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1599,564,1035
